Frame,q0,qx,qy,qz,X,Y,Z,err
77022,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77030,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77046,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77054,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77062,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77078,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77086,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77102,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77110,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77126,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77134,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77158,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77166,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77174,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77190,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77206,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77214,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77230,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77238,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77246,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77262,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77270,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77286,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77294,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77302,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77318,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77326,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77342,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77350,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77358,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77382,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77406,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77422,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77438,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77454,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77478,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77494,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77510,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77534,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77550,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77566,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77574,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77590,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77614,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77622,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77630,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77646,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77654,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77670,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77678,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77686,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77702,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77710,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77718,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77734,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77742,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77758,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77766,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77774,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77790,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77798,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77814,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77822,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77830,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77846,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77854,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77870,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77878,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77886,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77902,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77910,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77926,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77934,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77942,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77958,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77966,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77982,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77990,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
77998,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78014,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78022,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78038,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78046,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78062,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78070,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78078,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78094,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78102,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78110,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78126,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78134,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78158,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78166,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78182,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78190,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78198,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78214,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78222,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78230,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78246,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78254,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78270,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78278,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78286,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78302,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78310,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78326,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78334,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78358,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78382,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78406,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78414,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78438,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78446,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78470,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78494,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78502,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78526,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78550,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78558,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78574,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78582,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78606,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78614,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78630,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78638,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78654,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78662,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78670,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78686,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78694,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78710,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78718,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78726,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78742,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78750,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78758,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78774,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78782,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78798,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78806,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78814,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78830,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78838,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78854,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78862,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78870,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78886,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78894,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78910,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78918,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78926,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78942,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78950,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78966,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78974,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78982,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
78998,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79006,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79022,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79030,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79038,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79054,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79062,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79078,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79086,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79094,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79110,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79118,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79134,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79150,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79166,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79174,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79190,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79198,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79206,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79222,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79230,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79238,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79254,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79262,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79278,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79286,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79294,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79310,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79318,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79334,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79342,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79350,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79366,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79390,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79406,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79422,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79446,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79454,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79502,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79510,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79534,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79550,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79566,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79574,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79590,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79614,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79622,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79630,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79646,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79654,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79670,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79678,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79686,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79702,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79710,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79718,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79734,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79742,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79758,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79766,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79774,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79790,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79798,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79806,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79822,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79830,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79846,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79854,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79862,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79878,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79886,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79894,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79910,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79918,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79934,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79942,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79950,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79966,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79974,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79990,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
79998,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80006,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80022,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80030,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80038,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80054,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80062,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80078,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80086,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80094,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80110,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80118,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80126,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80150,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80166,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80174,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80182,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80198,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80206,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80222,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80230,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80238,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80254,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80262,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80270,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80286,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80294,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80310,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80318,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80326,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80342,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80350,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80358,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80382,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80406,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80414,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80438,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80446,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80470,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80494,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80502,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80526,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80558,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80566,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80582,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80590,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80614,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80622,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80630,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80646,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80654,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80662,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80678,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80686,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80702,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80710,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
80718,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
