Format Version,1.25,Take Name,Take 2025-06-05 03.55.40 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-06-05 03.55.41.085 PM,Capture Start Frame,158944,Total Frames in Take,4364,Total Exported Frames,4364,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,key2,key2,key2,key2,key2,key2,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs
,ID,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6
,Parent,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3629,30.241667,5.053329,-0.957800,-1.676257,-16.943100,85.911819,403.472229,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3630,30.250000,4.957526,-0.763759,-1.738640,-17.067795,85.431160,403.515167,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3631,30.258333,5.015150,-0.613054,-1.785618,-17.172506,85.075546,403.525879,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3632,30.266667,5.110234,-0.449511,-1.830026,-17.260139,84.778954,403.562958,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3633,30.275000,4.943588,-0.362752,-1.888528,-17.307770,84.352325,403.552094,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3634,30.283333,4.958545,-0.356274,-1.943534,-17.332773,83.950516,403.502625,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3635,30.291667,5.052752,-0.401547,-2.016534,-17.368513,83.559601,403.413574,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3636,30.300000,5.119542,-0.359331,-2.066065,-17.413000,83.214371,403.346863,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3637,30.308333,5.109299,-0.240688,-2.138052,-17.507904,82.864517,403.351776,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3638,30.316667,5.183064,-0.106339,-2.196826,-17.597429,82.521881,403.329041,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3639,30.325000,5.217575,0.014815,-2.239677,-17.703236,82.184143,403.330322,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3640,30.333333,5.244516,0.047656,-2.268386,-17.744656,81.864799,403.309326,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3641,30.341667,5.278444,0.033914,-2.298244,-17.760578,81.633453,403.283264,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3642,30.350000,5.290572,-0.007355,-2.300220,-17.766840,81.477821,403.281647,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3643,30.358333,5.489388,-0.037558,-2.291924,-17.756582,81.387306,403.219147,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3644,30.366667,5.473075,-0.076395,-2.277672,-17.709320,81.236595,403.124023,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3645,30.375000,5.573637,-0.121712,-2.280932,-17.687973,81.168655,403.056274,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3646,30.383333,5.649192,-0.181839,-2.268976,-17.667311,81.109314,402.969055,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3647,30.391667,5.714730,-0.215525,-2.259626,-17.647778,81.044037,402.898834,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3648,30.400000,5.794496,-0.217301,-2.262466,-17.640762,80.979988,402.823029,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3649,30.408333,5.887229,-0.244520,-2.258085,-17.647432,80.920525,402.782135,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3650,30.416667,5.966992,-0.234473,-2.267740,-17.651354,80.840820,402.704193,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3651,30.425000,6.072615,-0.237027,-2.297965,-17.653046,80.693817,402.613068,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3652,30.433333,6.152928,-0.291606,-2.324199,-17.643524,80.491135,402.480469,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3653,30.441667,6.238453,-0.342595,-2.349591,-17.676689,80.326851,402.462036,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3654,30.450000,6.349451,-0.285621,-2.393381,-17.727589,80.165894,402.362457,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3655,30.458333,6.453738,-0.264667,-2.443554,-17.767172,79.989693,402.272064,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3656,30.466667,6.528415,-0.308477,-2.470665,-17.790428,79.784592,402.218689,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3657,30.475000,6.569196,-0.361701,-2.512271,-17.801468,79.514259,402.159668,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3658,30.483333,6.615108,-0.453549,-2.532906,-17.797544,79.291412,402.098358,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3659,30.491667,6.765190,-0.483935,-2.540298,-17.804468,79.123138,402.058228,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3660,30.500000,6.728897,-0.471832,-2.566843,-17.819681,78.849678,402.041565,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3661,30.508333,6.720732,-0.526025,-2.573153,-17.815891,78.609627,402.044769,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3662,30.516667,6.827880,-0.575765,-2.566156,-17.802382,78.472931,402.023712,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3663,30.525000,6.743796,-0.587788,-2.583964,-17.798592,78.253609,401.991608,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3664,30.533333,6.901327,-0.672494,-2.578207,-17.777412,78.110573,401.974182,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3665,30.541667,6.823839,-0.797600,-2.575958,-17.731459,77.851181,401.934265,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3666,30.550000,6.925232,-0.887740,-2.575575,-17.690529,77.682602,401.841156,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3667,30.558333,6.885788,-0.952265,-2.563415,-17.651623,77.478851,401.787567,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3668,30.566667,7.005448,-1.025360,-2.526479,-17.588011,77.285133,401.690002,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3669,30.575000,7.090743,-1.120113,-2.529883,-17.562359,76.988670,401.679047,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3670,30.583333,6.976102,-1.251199,-2.543980,-17.513958,76.567322,401.630981,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3671,30.591667,6.977859,-1.324771,-2.553303,-17.502306,76.125015,401.637207,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3672,30.600000,6.976089,-1.407549,-2.591041,-17.493795,75.686905,401.690704,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3673,30.608333,7.018790,-1.486618,-2.609096,-17.470011,75.160927,401.670990,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3674,30.616667,7.011613,-1.587085,-2.650577,-17.424141,74.576668,401.623901,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3675,30.625000,6.990818,-1.699147,-2.699229,-17.401104,73.985619,401.554962,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3676,30.633333,7.010560,-1.805251,-2.766752,-17.415792,73.419426,401.590637,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3677,30.641667,7.032486,-1.886386,-2.852715,-17.432081,72.850830,401.539795,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3678,30.650000,7.093406,-1.989289,-2.942029,-17.476854,72.297600,401.507172,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3679,30.658333,7.181123,-2.197954,-3.035088,-17.474688,71.669113,401.336151,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3680,30.666667,7.236021,-2.451383,-3.152462,-17.485001,71.047058,401.223572,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3681,30.675000,7.335017,-2.724904,-3.260217,-17.506212,70.439590,401.159790,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3682,30.683333,7.415517,-2.961530,-3.359237,-17.534811,69.819649,401.063477,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3683,30.691667,7.497494,-3.174224,-3.448451,-17.560743,69.228073,400.985901,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3684,30.700000,7.563846,-3.324835,-3.487720,-17.621916,68.604591,400.930847,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3685,30.708333,7.749187,-3.406868,-3.425724,-17.760769,68.039009,400.860260,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3686,30.716667,7.735366,-3.401131,-3.250073,-18.076780,67.359985,400.893188,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3687,30.725000,7.823275,-3.378824,-3.020751,-18.403475,66.744148,400.938354,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3688,30.733333,7.876726,-3.268793,-2.838913,-18.700191,66.061409,400.983734,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3689,30.741667,7.878531,-3.124388,-2.757577,-18.894226,65.423386,400.966766,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3690,30.750000,7.911800,-2.952661,-2.764543,-19.000288,64.828888,400.929230,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3691,30.758333,7.896673,-2.819108,-2.845238,-19.003321,64.258049,400.856354,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3692,30.766667,7.999661,-2.766258,-2.961252,-18.928011,63.773571,400.811615,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3693,30.775000,8.097620,-2.786061,-3.065229,-18.846769,63.337952,400.771576,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3694,30.783333,8.247942,-2.873832,-3.144904,-18.740456,62.927349,400.689026,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3695,30.791667,8.369280,-3.002235,-3.230162,-18.620996,62.532581,400.511841,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3696,30.800000,8.435385,-3.108733,-3.296601,-18.505102,62.164364,400.292389,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3697,30.808333,8.469432,-3.216844,-3.349720,-18.367537,61.838318,399.991302,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3698,30.816667,8.427382,-3.264474,-3.408408,-18.235964,61.549294,399.628082,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3699,30.825000,8.333076,-3.241159,-3.455476,-18.115223,61.284168,399.237762,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3700,30.833333,8.226967,-3.221962,-3.472162,-17.994617,61.062870,398.826294,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3701,30.841667,8.101115,-3.159834,-3.473724,-17.864035,60.846039,398.373077,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3702,30.850000,8.018342,-3.074919,-3.474719,-17.758066,60.706356,397.988953,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3703,30.858333,7.944203,-2.976698,-3.474817,-17.634943,60.595131,397.637512,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3704,30.866667,7.892474,-2.877966,-3.496857,-17.483578,60.534779,397.318024,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3705,30.875000,7.878632,-2.795738,-3.539875,-17.306265,60.520832,397.044739,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3706,30.883333,7.864384,-2.693017,-3.604997,-17.116428,60.510025,396.801392,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3707,30.891667,7.927023,-2.672507,-3.675630,-16.893372,60.515324,396.542786,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3708,30.900000,7.975342,-2.666875,-3.746453,-16.704359,60.502018,396.309296,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3709,30.908333,8.063543,-2.718089,-3.795619,-16.519373,60.480034,396.048859,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3710,30.916667,8.113087,-2.757329,-3.843904,-16.388432,60.442574,395.814880,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3711,30.925000,8.147043,-2.798493,-3.865551,-16.301041,60.399754,395.555267,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3712,30.933333,8.146638,-2.808783,-3.875023,-16.254091,60.335590,395.244263,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3713,30.941667,8.110068,-2.787452,-3.871976,-16.276457,60.241890,394.894592,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3714,30.950000,8.070307,-2.754161,-3.837412,-16.358959,60.126213,394.546417,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3715,30.958333,8.008072,-2.700683,-3.775211,-16.516083,59.962509,394.171509,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3716,30.966667,7.948943,-2.708920,-3.687459,-16.723461,59.792866,393.840973,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3717,30.975000,7.909195,-2.726773,-3.581631,-16.990433,59.615242,393.507721,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3718,30.983333,7.914129,-2.756690,-3.447375,-17.307690,59.442928,393.240265,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3719,30.991667,8.031106,-2.805916,-3.287153,-17.669355,59.299812,392.967804,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3720,31.000000,8.067660,-2.856270,-3.165448,-18.047480,59.123688,392.715546,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3721,31.008333,7.957005,-2.910597,-3.032066,-18.446590,58.872292,392.461182,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3722,31.016667,8.177501,-2.996194,-2.875919,-18.856827,58.753235,392.231384,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3723,31.025000,8.046279,-3.075690,-2.741920,-19.289669,58.485802,392.044098,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3724,31.033333,8.023402,-3.120211,-2.610057,-19.743917,58.254196,391.918793,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3725,31.041667,7.990993,-3.177287,-2.471957,-20.156918,57.999752,391.717560,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3726,31.050000,7.964140,-3.203120,-2.342906,-20.577385,57.746456,391.498840,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3727,31.058333,7.923545,-3.154346,-2.224910,-21.021305,57.507439,391.412354,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3728,31.066667,7.976985,-3.122387,-2.089141,-21.428761,57.297703,391.252289,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3729,31.075000,7.914097,-3.080287,-1.973163,-21.846062,57.044952,391.182892,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3730,31.083333,8.053065,-3.045656,-1.822996,-22.244413,56.857616,391.139130,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3731,31.091667,8.015904,-3.040958,-1.722547,-22.613117,56.614094,391.147583,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3732,31.100000,7.943210,-3.032080,-1.640617,-22.934261,56.380589,391.106659,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3733,31.108333,7.964010,-3.079691,-1.545987,-23.216238,56.199894,391.052063,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3734,31.116667,7.944407,-3.094013,-1.466493,-23.506781,56.024635,391.149628,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3735,31.125000,7.958645,-3.150619,-1.381642,-23.720968,55.863892,391.149902,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3736,31.133333,7.998778,-3.203303,-1.315071,-23.899317,55.718502,391.133331,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3737,31.141667,8.039824,-3.264749,-1.265217,-24.057177,55.582241,391.159668,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3738,31.150000,8.084055,-3.324069,-1.190022,-24.193361,55.449024,391.203735,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3739,31.158333,8.069307,-3.342136,-1.133502,-24.321693,55.311283,391.291290,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3740,31.166667,8.073038,-3.307398,-1.071892,-24.422428,55.175674,391.346466,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3741,31.175000,8.072102,-3.255950,-1.016129,-24.506451,55.044254,391.394897,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3742,31.183333,8.052456,-3.205985,-0.971915,-24.587694,54.918541,391.489960,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3743,31.191667,8.056427,-3.177191,-0.917815,-24.648403,54.799160,391.532593,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3744,31.200000,8.076156,-3.151667,-0.849386,-24.735596,54.697594,391.642242,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3745,31.208333,8.095198,-3.136152,-0.778843,-24.816599,54.602089,391.689911,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3746,31.216667,8.107203,-3.149820,-0.718580,-24.895399,54.533485,391.764526,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3747,31.225000,8.126771,-3.158610,-0.658625,-24.956688,54.488487,391.808777,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3748,31.233333,8.115396,-3.139023,-0.607564,-25.007011,54.466061,391.800385,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3749,31.241667,8.085940,-3.083264,-0.569281,-25.041676,54.458958,391.774963,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3750,31.250000,8.042116,-3.017838,-0.545661,-25.073002,54.455532,391.737732,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3751,31.258333,8.017321,-2.962311,-0.522241,-25.094696,54.451786,391.697601,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3752,31.266667,8.001077,-2.934738,-0.481261,-25.111303,54.435196,391.662262,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3753,31.275000,8.014246,-2.919804,-0.442204,-25.141754,54.414497,391.646088,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3754,31.283333,8.029483,-2.960239,-0.396955,-25.200361,54.382557,391.613953,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3755,31.291667,8.082870,-3.017966,-0.332402,-25.279800,54.346283,391.589142,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3756,31.300000,8.110157,-3.108579,-0.270823,-25.373421,54.293640,391.504669,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3757,31.308333,8.128358,-3.167737,-0.207172,-25.481018,54.227631,391.389832,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3758,31.316667,8.120045,-3.177314,-0.150698,-25.624092,54.144024,391.255157,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3759,31.325000,8.094274,-3.220555,-0.078513,-25.769413,54.042675,391.110474,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3760,31.333333,8.026135,-3.227929,-0.012175,-25.924101,53.928719,390.970337,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3761,31.341667,7.961926,-3.208559,0.073913,-26.093903,53.816040,390.823456,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3762,31.350000,7.901735,-3.168165,0.160106,-26.259583,53.692863,390.673309,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3763,31.358333,7.823860,-3.079361,0.246587,-26.425686,53.558792,390.568420,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3764,31.366667,7.730839,-2.956775,0.324887,-26.587221,53.401775,390.455811,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3765,31.375000,7.707679,-2.860136,0.404337,-26.717312,53.256859,390.360870,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3766,31.383333,7.706352,-2.774897,0.470731,-26.840284,53.098091,390.345520,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3767,31.391667,7.739716,-2.754577,0.533812,-26.932886,52.898514,390.321777,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3768,31.400000,7.788358,-2.794365,0.574070,-27.031601,52.677776,390.305389,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3769,31.408333,7.806000,-2.855260,0.635029,-27.123491,52.431839,390.209503,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3770,31.416667,7.804152,-2.886786,0.700765,-27.252502,52.183548,390.142487,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3771,31.425000,7.774187,-2.905815,0.779576,-27.390041,51.921165,390.047943,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3772,31.433333,7.732192,-2.904637,0.862288,-27.530766,51.662357,389.904419,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3773,31.441667,7.645348,-2.826304,0.926097,-27.667810,51.396809,389.774353,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3774,31.450000,7.544015,-2.728490,0.998455,-27.809280,51.134453,389.676056,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3775,31.458333,7.414221,-2.600726,1.039884,-27.931543,50.881603,389.570221,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3776,31.466667,7.339229,-2.484072,1.104734,-28.048838,50.642628,389.477478,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3777,31.475000,7.307550,-2.355932,1.163902,-28.176477,50.426769,389.462738,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3778,31.483333,7.259253,-2.244026,1.230128,-28.331635,50.222401,389.517761,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3779,31.491667,7.269050,-2.185377,1.305219,-28.475447,50.048119,389.548248,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3780,31.500000,7.336504,-2.188848,1.370956,-28.599937,49.908493,389.575226,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3781,31.508333,7.363379,-2.198038,1.409731,-28.751190,49.770306,389.729614,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
